1,1,0.002849002849002849,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Specialized Materials])
223,1,0.6353276353276354,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Ballroom, Invitations: Custom, Handmade, Music: DJ, Cleanup: Special Equiment])
223,2,0.6353276353276354,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Plain, Music: Band, Cleanup: Water and Soap])
224,1,0.6381766381766382,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: MP3, Cleanup: Water and Soap])
224,2,0.6381766381766382,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
225,1,0.6410256410256411,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Hired Help])
225,2,0.6410256410256411,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
226,1,0.6438746438746439,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
226,2,0.6438746438746439,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
227,1,0.6467236467236467,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Tent, Invitations: Custom, Printed, Music: DJ, Cleanup: Specialized Materials])
227,2,0.6467236467236467,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
228,1,0.6495726495726496,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Special Equiment])
228,2,0.6495726495726496,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
229,1,0.6524216524216524,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Ballroom, Invitations: Custom, Handmade, Music: MP3, Cleanup: Specialized Materials])
229,2,0.6524216524216524,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
230,1,0.6552706552706553,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
230,2,0.6552706552706553,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
231,1,0.6581196581196581,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Hired Help])
231,2,0.6581196581196581,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
232,1,0.6609686609686609,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Ballroom, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
232,2,0.6609686609686609,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
233,1,0.6638176638176638,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Specialized Materials])
233,2,0.6638176638176638,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
234,1,0.6666666666666666,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Ballroom, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
234,2,0.6666666666666666,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Plain, Music: Band, Cleanup: Water and Soap])
235,1,0.6695156695156695,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Ballroom, Invitations: Custom, Handmade, Music: DJ, Cleanup: Special Equiment])
235,2,0.6695156695156695,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
236,1,0.6723646723646723,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Specialized Materials])
236,2,0.6723646723646723,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
237,1,0.6752136752136753,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Ballroom, Invitations: Photo, Music: DJ, Cleanup: Hired Help])
237,2,0.6752136752136753,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
238,1,0.6780626780626781,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: MP3, Cleanup: Water and Soap])
238,2,0.6780626780626781,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
239,1,0.6809116809116809,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Special Equiment])
239,2,0.6809116809116809,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
240,1,0.6837606837606838,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Water and Soap])
240,2,0.6837606837606838,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
241,1,0.6866096866096866,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Ballroom, Invitations: Custom, Handmade, Music: MP3, Cleanup: Specialized Materials])
241,2,0.6866096866096866,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
242,1,0.6894586894586895,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Special Equiment])
242,2,0.6894586894586895,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Plain, Music: Band, Cleanup: Water and Soap])
243,1,0.6923076923076923,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Special Equiment])
243,2,0.6923076923076923,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
244,1,0.6951566951566952,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Ballroom, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
244,2,0.6951566951566952,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
245,1,0.698005698005698,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Hired Help])
245,2,0.698005698005698,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
246,1,0.7008547008547008,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Special Equiment])
246,2,0.7008547008547008,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
247,1,0.7037037037037037,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Hired Help])
247,2,0.7037037037037037,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
248,1,0.7065527065527065,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Ballroom, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
248,2,0.7065527065527065,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
249,1,0.7094017094017094,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Special Equiment])
249,2,0.7094017094017094,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
250,1,0.7122507122507122,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Water and Soap])
250,2,0.7122507122507122,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: MP3, Cleanup: Water and Soap])
251,1,0.7150997150997151,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Tent, Invitations: Custom, Printed, Music: DJ, Cleanup: Specialized Materials])
251,2,0.7150997150997151,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
252,1,0.717948717948718,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
252,2,0.717948717948718,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
253,1,0.7207977207977208,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
253,2,0.7207977207977208,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
254,1,0.7236467236467237,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Specialized Materials])
254,2,0.7236467236467237,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
255,1,0.7264957264957265,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Ballroom, Invitations: Photo, Music: DJ, Cleanup: Hired Help])
255,2,0.7264957264957265,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Plain, Music: Band, Cleanup: Water and Soap])
256,1,0.7293447293447294,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Tent, Invitations: Photo, Music: DJ, Cleanup: Water and Soap])
256,2,0.7293447293447294,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Tent, Invitations: Plain, Music: Band, Cleanup: Water and Soap])
257,1,0.7321937321937322,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
257,2,0.7321937321937322,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
258,1,0.7350427350427351,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Ballroom, Invitations: Photo, Music: DJ, Cleanup: Hired Help])
258,2,0.7350427350427351,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
259,1,0.7378917378917379,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Special Equiment])
259,2,0.7378917378917379,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
260,1,0.7407407407407407,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Handmade, Music: DJ, Cleanup: Specialized Materials])
260,2,0.7407407407407407,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
261,1,0.7435897435897436,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Handmade, Music: DJ, Cleanup: Specialized Materials])
261,2,0.7435897435897436,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
262,1,0.7464387464387464,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
262,2,0.7464387464387464,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
263,1,0.7492877492877493,boa-negotiator.boaframework.offeringstrategy.anac2012.IAMHaggler2012_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-E..projects.workspace.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@0,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Handmade, Music: DJ, Cleanup: Specialized Materials])
263,2,0.7492877492877493,BoulwareNegotiationParty@1,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Specialized Materials])
